year,region,population,fertility_rate,mortality_rate,migration_net,urbanization_rate,gdp_contribution,employment_agriculture,employment_industry,employment_services,age_0_14,age_15_64,age_65_plus,risk_score,category,indicator_name,value,unit
2023,Barh El Gazel,694042,5.6,12.921478597114152,500,20.0,470,80.0,5.0,15.0,48.0,49.0,3.0,0.3440724337718973,population,Re***On,694042,Habitants
2023,Lac,694134,5.84,11.257626643228717,500,20.0,470,80.0,5.0,15.0,48.0,49.0,3.0,0.3200383992774631,population,Re***On,694134,Habitants
2023,Wadi Fira,704088,6.04,12.440756561066507,500,20.0,470,80.0,5.0,15.0,48.0,49.0,3.0,0.3957794294606199,population,Re***On,704088,Habitants
2023,Borkou,720543,6.33,11.226476296474075,500,20.0,470,80.0,5.0,15.0,48.0,49.0,3.0,0.5156001561568071,population,Re***On,720543,Habitants
2023,Ennedi,694656,6.15,11.4253190371784,500,20.0,470,80.0,5.0,15.0,48.0,49.0,3.0,0.5834926042448965,population,Re***On,694656,Habitants
2023,Tibesti,746692,6.3,12.127772863491048,500,20.0,470,80.0,5.0,15.0,48.0,49.0,3.0,0.5346999044020563,population,Re***On,746692,Habitants
2023,Sila,700160,5.93,12.005557231115109,500,20.0,470,80.0,5.0,15.0,48.0,49.0,3.0,0.586029629987679,population,Re***On,700160,Habitants
2024,National,18233243,5.8,12.0,10000,25.0,13246,70.0,10.0,20.0,47.0,50.0,3.0,0.4,population,To***On,18233243,Habitants
2024,N'Djamena,2609229,5.69,12.685049104552522,5000,85.0,722,10.0,25.0,65.0,48.0,49.0,3.0,0.4115093727198656,population,Re***On,2609229,Habitants
2024,Logone Occidental,745417,6.5,12.636418515559726,500,20.0,482,80.0,5.0,15.0,48.0,49.0,3.0,0.4496255285715228,population,Re***On,745417,Habitants
2024,Logone Oriental,746208,5.51,12.957775431301377,500,20.0,482,80.0,5.0,15.0,48.0,49.0,3.0,0.3558411573702657,population,Re***On,746208,Habitants
2024,Mayo-Kebbi Est,752645,6.38,12.83007120426278,500,20.0,482,80.0,5.0,15.0,48.0,49.0,3.0,0.3578979932340403,population,Re***On,752645,Habitants
2024,Mayo-Kebbi Ouest,772042,6.07,11.21993895298663,500,20.0,482,80.0,5.0,15.0,48.0,49.0,3.0,0.5504108574930697,population,Re***On,772042,Habitants
2024,Chari-Baguirmi,755380,6.28,11.804320431040734,500,20.0,482,80.0,5.0,15.0,48.0,49.0,3.0,0.4677832811699055,population,Re***On,755380,Habitants
2024,Hadjer-Lamis,745883,6.03,11.3688141211553,500,20.0,482,80.0,5.0,15.0,48.0,49.0,3.0,0.3086344904643204,population,Re***On,745883,Habitants
2024,Moyen-Chari,749822,6.02,11.756752233893906,500,20.0,482,80.0,5.0,15.0,48.0,49.0,3.0,0.36146080927678,population,Re***On,749822,Habitants
2024,Mandoul,761735,6.11,11.006598021790497,500,20.0,482,80.0,5.0,15.0,48.0,49.0,3.0,0.5131158117679209,population,Re***On,761735,Habitants
2024,Tandjilé,709527,6.2,12.324606663829522,500,20.0,482,80.0,5.0,15.0,48.0,49.0,3.0,0.4042310311096921,population,Re***On,709527,Habitants
2024,Ouaddaï,750608,6.32,12.917791759071717,500,20.0,482,80.0,5.0,15.0,48.0,49.0,3.0,0.5673035896074214,population,Re***On,750608,Habitants
2024,Guéra,740878,6.41,11.082306344286891,500,20.0,482,80.0,5.0,15.0,48.0,49.0,3.0,0.5978966386366412,population,Re***On,740878,Habitants
2024,Batha,751342,5.65,11.100214236946972,500,20.0,482,80.0,5.0,15.0,48.0,49.0,3.0,0.3465468154470923,population,Re***On,751342,Habitants
2024,Salamat,773994,5.57,12.12189136887102,500,20.0,482,80.0,5.0,15.0,48.0,49.0,3.0,0.3391935521857817,population,Re***On,773994,Habitants
2024,Kanem,739328,6.42,12.720358850596682,500,20.0,482,80.0,5.0,15.0,48.0,49.0,3.0,0.5792787993725093,population,Re***On,739328,Habitants
2024,Barh El Gazel,730888,6.1,11.821312856784582,500,20.0,482,80.0,5.0,15.0,48.0,49.0,3.0,0.3140131139505195,population,Re***On,730888,Habitants
2024,Lac,760856,5.99,11.041275263942708,500,20.0,482,80.0,5.0,15.0,48.0,49.0,3.0,0.4416353628102177,population,Re***On,760856,Habitants
2024,Wadi Fira,739925,6.22,12.855401014630491,500,20.0,482,80.0,5.0,15.0,48.0,49.0,3.0,0.3642000113712356,population,Re***On,739925,Habitants
2024,Borkou,732460,5.67,11.105881771769193,500,20.0,482,80.0,5.0,15.0,48.0,49.0,3.0,0.3986179616676552,population,Re***On,732460,Habitants
2024,Ennedi,767684,5.69,11.185374889574222,500,20.0,482,80.0,5.0,15.0,48.0,49.0,3.0,0.5152634955372462,population,Re***On,767684,Habitants
2024,Tibesti,718890,6.27,11.980607706492457,500,20.0,482,80.0,5.0,15.0,48.0,49.0,3.0,0.4443544525670028,population,Re***On,718890,Habitants
2024,Sila,761374,6.45,11.136932866866486,500,20.0,482,80.0,5.0,15.0,48.0,49.0,3.0,0.3519924228185757,population,Re***On,761374,Habitants
2025,National,18780240,5.75,12.0,10000,25.5,13577,70.0,10.0,20.0,47.0,50.0,3.0,0.4,population,To***On,18780240,Habitants
2025,N'Djamena,2738278,6.2,12.86910806147128,5000,85.0,741,10.0,25.0,65.0,48.0,49.0,3.0,0.5777908422613169,population,Re***On,2738278,Habitants
2025,Logone Occidental,725007,5.86,12.405487046430146,500,20.0,494,80.0,5.0,15.0,48.0,49.0,3.0,0.4631960960206763,population,Re***On,725007,Habitants
2025,Logone Oriental,760737,6.05,11.63523300144084,500,20.0,494,80.0,5.0,15.0,48.0,49.0,3.0,0.4054157657216167,population,Re***On,760737,Habitants
2025,Mayo-Kebbi Est,740714,5.62,11.552261579043396,500,20.0,494,80.0,5.0,15.0,48.0,49.0,3.0,0.3641852480506163,population,Re***On,740714,Habitants
2025,Mayo-Kebbi Ouest,734713,5.84,12.2032482437754,500,20.0,494,80.0,5.0,15.0,48.0,49.0,3.0,0.4349442303786803,population,Re***On,734713,Habitants
2025,Chari-Baguirmi,748783,6.32,11.274324575887263,500,20.0,494,80.0,5.0,15.0,48.0,49.0,3.0,0.4903044012270133,population,Re***On,748783,Habitants
2025,Hadjer-Lamis,760621,5.66,12.56395169416568,500,20.0,494,80.0,5.0,15.0,48.0,49.0,3.0,0.4207517157351333,population,Re***On,760621,Habitants
2025,Moyen-Chari,730649,6.31,11.451683233641042,500,20.0,494,80.0,5.0,15.0,48.0,49.0,3.0,0.4466318323536479,population,Re***On,730649,Habitants
2025,Mandoul,784609,5.74,11.398213729208898,500,20.0,494,80.0,5.0,15.0,48.0,49.0,3.0,0.3032417837192358,population,Re***On,784609,Habitants
2025,Tandjilé,750302,5.6,11.44589826895853,500,20.0,494,80.0,5.0,15.0,48.0,49.0,3.0,0.495836525349853,population,Re***On,750302,Habitants
2025,Ouaddaï,746411,6.41,12.44548383725258,500,20.0,494,80.0,5.0,15.0,48.0,49.0,3.0,0.4462657570729542,population,Re***On,746411,Habitants
2025,Guéra,762816,6.19,12.77364579204504,500,20.0,494,80.0,5.0,15.0,48.0,49.0,3.0,0.3685363308874472,population,Re***On,762816,Habitants
2025,Batha,772713,6.19,11.280279654476615,500,20.0,494,80.0,5.0,15.0,48.0,49.0,3.0,0.4307298428908009,population,Re***On,772713,Habitants
2025,Salamat,774656,5.61,11.856861496888476,500,20.0,494,80.0,5.0,15.0,48.0,49.0,3.0,0.4013998871920136,population,Re***On,774656,Habitants
2025,Kanem,786950,6.29,11.246264357795756,500,20.0,494,80.0,5.0,15.0,48.0,49.0,3.0,0.4685250092638124,population,Re***On,786950,Habitants
2025,Barh El Gazel,760433,6.03,11.714841924090567,500,20.0,494,80.0,5.0,15.0,48.0,49.0,3.0,0.5758739627573759,population,Re***On,760433,Habitants
2025,Lac,779308,6.46,11.80569610911093,500,20.0,494,80.0,5.0,15.0,48.0,49.0,3.0,0.5683616472876323,population,Re***On,779308,Habitants
2025,Wadi Fira,737079,5.91,11.933376073148446,500,20.0,494,80.0,5.0,15.0,48.0,49.0,3.0,0.4911151499498111,population,Re***On,737079,Habitants
2025,Borkou,775677,5.62,12.048411034846897,500,20.0,494,80.0,5.0,15.0,48.0,49.0,3.0,0.3097035471808154,population,Re***On,775677,Habitants
2025,Ennedi,726974,5.9,12.17941005931282,500,20.0,494,80.0,5.0,15.0,48.0,49.0,3.0,0.3336352598831175,population,Re***On,726974,Habitants
2025,Tibesti,736540,5.66,12.803680500886967,500,20.0,494,80.0,5.0,15.0,48.0,49.0,3.0,0.4684464758377077,population,Re***On,736540,Habitants
2025,Sila,792104,6.34,12.968696480076744,500,20.0,494,80.0,5.0,15.0,48.0,49.0,3.0,0.5877833126600311,population,Re***On,792104,Habitants
2026,National,19343647,5.7,12.0,10000,26.0,13916,70.0,10.0,20.0,47.0,50.0,3.0,0.4,population,To***On,19343647,Habitants
2026,N'Djamena,3041123,6.07,11.773703480518131,5000,85.0,759,10.0,25.0,65.0,48.0,49.0,3.0,0.3867183043487232,population,Re***On,3041123,Habitants
2026,Logone Occidental,782830,5.58,12.661096033984627,500,20.0,506,80.0,5.0,15.0,48.0,49.0,3.0,0.4108129177057102,population,Re***On,782830,Habitants
2026,Logone Oriental,803976,6.24,11.719181252845448,500,20.0,506,80.0,5.0,15.0,48.0,49.0,3.0,0.3788502263137181,population,Re***On,803976,Habitants
2026,Mayo-Kebbi Est,777891,5.65,11.255872884951923,500,20.0,506,80.0,5.0,15.0,48.0,49.0,3.0,0.332419858245054,population,Re***On,777891,Habitants
2026,Mayo-Kebbi Ouest,808428,5.74,11.585685866398114,500,20.0,506,80.0,5.0,15.0,48.0,49.0,3.0,0.3639711325808751,population,Re***On,808428,Habitants
2026,Chari-Baguirmi,816744,6.21,12.669962291190862,500,20.0,506,80.0,5.0,15.0,48.0,49.0,3.0,0.3655941348661672,population,Re***On,816744,Habitants
2026,Hadjer-Lamis,814932,6.45,11.626643800293191,500,20.0,506,80.0,5.0,15.0,48.0,49.0,3.0,0.5077714688870276,population,Re***On,814932,Habitants
2026,Moyen-Chari,756761,5.55,11.33469594622764,500,20.0,506,80.0,5.0,15.0,48.0,49.0,3.0,0.3773067965239908,population,Re***On,756761,Habitants
2026,Mandoul,744234,6.48,11.751230466776146,500,20.0,506,80.0,5.0,15.0,48.0,49.0,3.0,0.4291699429945497,population,Re***On,744234,Habitants
2026,Tandjilé,773524,6.44,12.742298142920204,500,20.0,506,80.0,5.0,15.0,48.0,49.0,3.0,0.3714044492684592,population,Re***On,773524,Habitants
2026,Ouaddaï,819770,5.76,12.541154706756064,500,20.0,506,80.0,5.0,15.0,48.0,49.0,3.0,0.3866512032008004,population,Re***On,819770,Habitants
2026,Guéra,790839,6.15,12.157890598288152,500,20.0,506,80.0,5.0,15.0,48.0,49.0,3.0,0.4836774502325446,population,Re***On,790839,Habitants
2026,Batha,817007,6.17,11.379055595261493,500,20.0,506,80.0,5.0,15.0,48.0,49.0,3.0,0.5141262013562564,population,Re***On,817007,Habitants
2026,Salamat,783798,6.23,12.190702608216212,500,20.0,506,80.0,5.0,15.0,48.0,49.0,3.0,0.5397250893575827,population,Re***On,783798,Habitants
2026,Kanem,746885,5.7,12.26214149694656,500,20.0,506,80.0,5.0,15.0,48.0,49.0,3.0,0.536905956807977,population,Re***On,746885,Habitants
2026,Barh El Gazel,810245,6.39,12.35748428671527,500,20.0,506,80.0,5.0,15.0,48.0,49.0,3.0,0.3876118138197082,population,Re***On,810245,Habitants
2026,Lac,771734,5.64,11.315472475303368,500,20.0,506,80.0,5.0,15.0,48.0,49.0,3.0,0.5269360708562513,population,Re***On,771734,Habitants
2026,Wadi Fira,769697,6.49,12.373938193086047,500,20.0,506,80.0,5.0,15.0,48.0,49.0,3.0,0.4925606820440971,population,Re***On,769697,Habitants
2026,Borkou,820883,6.36,12.86900510199948,500,20.0,506,80.0,5.0,15.0,48.0,49.0,3.0,0.5020540417176431,population,Re***On,820883,Habitants
2026,Ennedi,789703,6.12,12.471316277304048,500,20.0,506,80.0,5.0,15.0,48.0,49.0,3.0,0.4298323680579831,population,Re***On,789703,Habitants
2026,Tibesti,805280,6.0,12.701324741727992,500,20.0,506,80.0,5.0,15.0,48.0,49.0,3.0,0.5380018057148019,population,Re***On,805280,Habitants
2026,Sila,791477,6.17,12.25552734023628,500,20.0,506,80.0,5.0,15.0,48.0,49.0,3.0,0.5047072223698311,population,Re***On,791477,Habitants
2027,National,19923957,5.65,12.0,10000,26.5,14264,70.0,10.0,20.0,47.0,50.0,3.0,0.4,population,To***On,19923957,Habitants
2027,N'Djamena,2879472,5.91,11.752468629025438,5000,85.0,778,10.0,25.0,65.0,48.0,49.0,3.0,0.4611602977894368,population,Re***On,2879472,Habitants
2027,Logone Occidental,808420,6.11,11.965471825215529,500,20.0,519,80.0,5.0,15.0,48.0,49.0,3.0,0.4256907706775029,population,Re***On,808420,Habitants
2027,Logone Oriental,779600,6.26,12.702497532075077,500,20.0,519,80.0,5.0,15.0,48.0,49.0,3.0,0.492881539805426,population,Re***On,779600,Habitants
2027,Mayo-Kebbi Est,798014,6.23,12.402250584064252,500,20.0,519,80.0,5.0,15.0,48.0,49.0,3.0,0.3104896515322132,population,Re***On,798014,Habitants
2027,Mayo-Kebbi Ouest,823655,6.27,12.136041453547112,500,20.0,519,80.0,5.0,15.0,48.0,49.0,3.0,0.4507140586688213,population,Re***On,823655,Habitants
2027,Chari-Baguirmi,819140,6.24,11.073150021785732,500,20.0,519,80.0,5.0,15.0,48.0,49.0,3.0,0.3639502685135006,population,Re***On,819140,Habitants
2027,Hadjer-Lamis,806619,5.98,11.513745395910403,500,20.0,519,80.0,5.0,15.0,48.0,49.0,3.0,0.5430943026610396,population,Re***On,806619,Habitants
2027,Moyen-Chari,798947,5.85,12.821685297874414,500,20.0,519,80.0,5.0,15.0,48.0,49.0,3.0,0.4673407979007816,population,Re***On,798947,Habitants
2027,Mandoul,792630,5.93,11.517650713228342,500,20.0,519,80.0,5.0,15.0,48.0,49.0,3.0,0.3342438037199757,population,Re***On,792630,Habitants
2027,Tandjilé,809033,5.57,11.220734009643914,500,20.0,519,80.0,5.0,15.0,48.0,49.0,3.0,0.381143626616215,population,Re***On,809033,Habitants
2027,Ouaddaï,809646,5.97,11.306522050975529,500,20.0,519,80.0,5.0,15.0,48.0,49.0,3.0,0.5826150102369162,population,Re***On,809646,Habitants
2027,Guéra,769387,5.58,12.462447593256714,500,20.0,519,80.0,5.0,15.0,48.0,49.0,3.0,0.5694382231544162,population,Re***On,769387,Habitants
2027,Batha,794118,6.38,12.973223695637763,500,20.0,519,80.0,5.0,15.0,48.0,49.0,3.0,0.3087987657806965,population,Re***On,794118,Habitants
2027,Salamat,796563,6.42,11.077834438293356,500,20.0,519,80.0,5.0,15.0,48.0,49.0,3.0,0.3751231451487632,population,Re***On,796563,Habitants
2027,Kanem,823398,6.01,12.795163685247925,500,20.0,519,80.0,5.0,15.0,48.0,49.0,3.0,0.319327859417659,population,Re***On,823398,Habitants
2027,Barh El Gazel,842324,6.21,12.660634701892734,500,20.0,519,80.0,5.0,15.0,48.0,49.0,3.0,0.353345947273915,population,Re***On,842324,Habitants
2027,Lac,778153,5.59,11.208676475363935,500,20.0,519,80.0,5.0,15.0,48.0,49.0,3.0,0.5975198787960664,population,Re***On,778153,Habitants
2027,Wadi Fira,821426,6.46,11.76318933968917,500,20.0,519,80.0,5.0,15.0,48.0,49.0,3.0,0.5846875880380532,population,Re***On,821426,Habitants
2027,Borkou,783291,6.49,11.130067452938482,500,20.0,519,80.0,5.0,15.0,48.0,49.0,3.0,0.3419033420450703,population,Re***On,783291,Habitants
2027,Ennedi,816360,6.11,11.98599166359432,500,20.0,519,80.0,5.0,15.0,48.0,49.0,3.0,0.3022821712886991,population,Re***On,816360,Habitants
2027,Tibesti,844095,5.84,12.445996432631748,500,20.0,519,80.0,5.0,15.0,48.0,49.0,3.0,0.5187439378230219,population,Re***On,844095,Habitants
2027,Sila,807175,5.76,11.02460397650338,500,20.0,519,80.0,5.0,15.0,48.0,49.0,3.0,0.5842307249708307,population,Re***On,807175,Habitants
2028,National,20521675,5.6,12.0,10000,27.0,14621,70.0,10.0,20.0,47.0,50.0,3.0,0.4,population,To***On,20521675,Habitants
2028,N'Djamena,2967555,5.9,11.70181913047851,5000,85.0,798,10.0,25.0,65.0,48.0,49.0,3.0,0.3088430604461092,population,Re***On,2967555,Habitants
2028,Logone Occidental,863773,6.38,12.00544403061977,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.3804515310588846,population,Re***On,863773,Habitants
2028,Logone Oriental,869066,6.17,11.251652405405048,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.4376392189845264,population,Re***On,869066,Habitants
2028,Mayo-Kebbi Est,815990,5.53,12.74401254210838,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.3510693585780292,population,Re***On,815990,Habitants
2028,Mayo-Kebbi Ouest,860540,5.52,11.925767944165928,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.4635166956655306,population,Re***On,860540,Habitants
2028,Chari-Baguirmi,804679,6.13,11.723466283581171,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.3975940505296236,population,Re***On,804679,Habitants
2028,Hadjer-Lamis,826919,6.11,11.817864752927775,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.4668732515921854,population,Re***On,826919,Habitants
2028,Moyen-Chari,832367,6.11,12.97642815782976,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.3506204145013034,population,Re***On,832367,Habitants
2028,Mandoul,871064,5.67,11.417368440446552,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.3034385143783289,population,Re***On,871064,Habitants
2028,Tandjilé,790359,5.89,12.205070436496964,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.3017307729656253,population,Re***On,790359,Habitants
2028,Ouaddaï,830985,5.93,12.161519532101304,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.3199891494822461,population,Re***On,830985,Habitants
2028,Guéra,819648,6.1,11.691783411844742,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.4257232891681602,population,Re***On,819648,Habitants
2028,Batha,800578,6.44,12.6271346994942,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.588832709861359,population,Re***On,800578,Habitants
2028,Salamat,851390,5.98,12.458368818703358,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.3450411012748892,population,Re***On,851390,Habitants
2028,Kanem,809066,6.46,12.193673843967968,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.3294318348600187,population,Re***On,809066,Habitants
2028,Barh El Gazel,815176,5.66,12.945747288545526,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.407525279429842,population,Re***On,815176,Habitants
2028,Lac,867417,6.0,12.951537540229449,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.54963407828725,population,Re***On,867417,Habitants
2028,Wadi Fira,816379,5.69,11.481927675511551,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.5726199746976145,population,Re***On,816379,Habitants
2028,Borkou,854948,6.04,11.5045943784171,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.5551556140452074,population,Re***On,854948,Habitants
2028,Ennedi,795848,5.78,12.435538355170314,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.3498939245431909,population,Re***On,795848,Habitants
2028,Tibesti,829737,6.43,11.903610046702322,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.4356970765803942,population,Re***On,829737,Habitants
2028,Sila,855899,6.22,11.274021049436538,500,20.0,532,80.0,5.0,15.0,48.0,49.0,3.0,0.3162600024494801,population,Re***On,855899,Habitants
2029,National,21137326,5.55,12.0,10000,27.5,14986,70.0,10.0,20.0,47.0,50.0,3.0,0.4,population,To***On,21137326,Habitants
2029,N'Djamena,3248161,6.04,12.423925527774704,5000,85.0,817,10.0,25.0,65.0,48.0,49.0,3.0,0.3028559179322931,population,Re***On,3248161,Habitants
2029,Logone Occidental,838101,6.11,12.509071202808215,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.5908687550926539,population,Re***On,838101,Habitants
2029,Logone Oriental,883465,5.75,11.537366702654737,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.5956762583106134,population,Re***On,883465,Habitants
2029,Mayo-Kebbi Est,867391,5.54,12.720080575298132,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.3776626211566357,population,Re***On,867391,Habitants
2029,Mayo-Kebbi Ouest,896889,6.16,12.252247293801023,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.4002540066947992,population,Re***On,896889,Habitants
2029,Chari-Baguirmi,869995,5.75,11.08782829654169,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.4760985600392416,population,Re***On,869995,Habitants
2029,Hadjer-Lamis,845108,6.01,12.84459249002897,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.4672336634341054,population,Re***On,845108,Habitants
2029,Moyen-Chari,894765,6.09,11.247730566914282,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.5765350507194094,population,Re***On,894765,Habitants
2029,Mandoul,893797,6.43,12.670065363560276,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.4267648876596971,population,Re***On,893797,Habitants
2029,Tandjilé,815250,5.52,12.559278850883183,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.5660188836065356,population,Re***On,815250,Habitants
2029,Ouaddaï,835310,5.77,11.238289463632372,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.3068009160100763,population,Re***On,835310,Habitants
2029,Guéra,879148,6.04,11.906482232790536,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.5147354657467735,population,Re***On,879148,Habitants
2029,Batha,848581,6.43,11.590133057782266,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.5017231932753236,population,Re***On,848581,Habitants
2029,Salamat,877198,5.96,12.314217514116514,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.5503086836929736,population,Re***On,877198,Habitants
2029,Kanem,831035,6.09,12.599355910716426,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.5298663742121464,population,Re***On,831035,Habitants
2029,Barh El Gazel,825703,6.08,11.276437841258304,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.4034864471490899,population,Re***On,825703,Habitants
2029,Lac,818845,5.74,12.605930684809795,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.325140547999514,population,Re***On,818845,Habitants
2029,Wadi Fira,846491,5.92,12.095790352207814,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.3175492712434634,population,Re***On,846491,Habitants
2029,Borkou,856513,6.14,12.830209061232669,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.348640378308275,population,Re***On,856513,Habitants
2029,Ennedi,874706,6.29,12.4687341184363,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.4603624563234988,population,Re***On,874706,Habitants
2029,Tibesti,821021,5.54,11.893650003958236,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.3883299353926064,population,Re***On,821021,Habitants
2029,Sila,848013,6.05,11.4118979835131,500,20.0,545,80.0,5.0,15.0,48.0,49.0,3.0,0.4389342017788407,population,Re***On,848013,Habitants
2030,National,21771445,5.5,12.0,10000,28.0,15361,70.0,10.0,20.0,47.0,50.0,3.0,0.4,population,To***On,21771445,Habitants
2030,N'Djamena,3158013,5.66,12.197794416763337,5000,85.0,838,10.0,25.0,65.0,48.0,49.0,3.0,0.4675580990916685,population,Re***On,3158013,Habitants
2030,Logone Occidental,844874,5.98,11.667668996094203,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.5728854618739336,population,Re***On,844874,Habitants
2030,Logone Oriental,890415,6.45,12.970732259846,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.4468139168381737,population,Re***On,890415,Habitants
2030,Mayo-Kebbi Est,844016,5.95,12.26883537598578,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.3464567544164791,population,Re***On,844016,Habitants
2030,Mayo-Kebbi Ouest,839639,5.67,12.568221298812889,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.4251217138463898,population,Re***On,839639,Habitants
2030,Chari-Baguirmi,905028,6.42,11.58833385869999,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.5967857412877788,population,Re***On,905028,Habitants
2030,Hadjer-Lamis,904063,6.09,11.091587281455023,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.5551032006680853,population,Re***On,904063,Habitants
2030,Moyen-Chari,883734,6.19,11.925607330223666,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.3672721488090799,population,Re***On,883734,Habitants
2030,Mandoul,843772,6.27,11.81449288020392,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.384693586828967,population,Re***On,843772,Habitants
2030,Tandjilé,846437,5.86,12.097857575602664,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.379617913948703,population,Re***On,846437,Habitants
2030,Ouaddaï,873891,6.42,12.897007018404643,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.344990041880625,population,Re***On,873891,Habitants
2030,Guéra,916632,6.02,11.94659939404064,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.4312549730313086,population,Re***On,916632,Habitants
2030,Batha,920828,6.06,12.656634001050564,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.3515396938035212,population,Re***On,920828,Habitants
2030,Salamat,885223,5.97,12.620769504722947,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.3695534333699394,population,Re***On,885223,Habitants
2030,Kanem,903228,6.26,11.418845360796158,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.3360305866674192,population,Re***On,903228,Habitants
2030,Barh El Gazel,921948,5.75,11.20709388647802,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.542302869698613,population,Re***On,921948,Habitants
2030,Lac,868011,5.86,11.474300551667104,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.3301699753032512,population,Re***On,868011,Habitants
2030,Wadi Fira,850835,6.22,12.49694586788979,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.3323953620602808,population,Re***On,850835,Habitants
2030,Borkou,870452,6.22,11.046980881212503,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.5130269429831261,population,Re***On,870452,Habitants
2030,Ennedi,906115,6.0,12.882738558619463,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.4085525527895634,population,Re***On,906115,Habitants
2030,Tibesti,859408,5.52,11.517091999815785,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.5112300378397967,population,Re***On,859408,Habitants
2030,Sila,879111,6.32,11.619255191799018,500,20.0,559,80.0,5.0,15.0,48.0,49.0,3.0,0.4377250976927497,population,Re***On,879111,Habitants
