Region,Year,Contraception_Rate,Maternal_Mortality,ISF,e0,TMI,HIV_prev
Ouaddaï,2028,15.5,450.0,5.573170731707317,56.95121951219512,60.5,1.5
Ouaddaï,2029,15.5,450.0,5.524390243902439,57.3170731707317,60.0,1.5
Ouaddaï,2030,15.5,450.0,5.475609756097561,57.68292682926829,59.5,1.5
Ouaddaï,2031,15.5,450.0,5.426829268292683,58.04878048780488,59.0,1.5
Ouaddaï,2032,15.5,450.0,5.378048780487805,58.41463414634146,58.5,1.5
Ouaddaï,2033,15.5,450.0,5.329268292682927,58.78048780487805,58.0,1.5
Ouaddaï,2034,15.5,450.0,5.280487804878049,59.14634146341464,57.5,1.5
Ouaddaï,2035,15.5,450.0,5.2317073170731705,59.51219512195122,57.0,1.5
Ouaddaï,2036,15.5,450.0,5.182926829268292,59.8780487804878,56.5,1.5
Ouaddaï,2037,15.5,450.0,5.134146341463414,60.24390243902439,56.0,1.5
Ouaddaï,2038,15.5,450.0,5.085365853658536,60.609756097560975,55.5,1.5
Ouaddaï,2039,15.5,450.0,5.036585365853659,60.97560975609756,55.0,1.5
Ouaddaï,2040,15.5,450.0,4.987804878048781,61.34146341463415,54.5,1.5
Ouaddaï,2041,15.5,450.0,4.939024390243903,61.70731707317073,54.0,1.5
Ouaddaï,2042,15.5,450.0,4.890243902439025,62.073170731707314,53.5,1.5
Ouaddaï,2043,15.5,450.0,4.841463414634147,62.4390243902439,53.0,1.5
Ouaddaï,2044,15.5,450.0,4.7926829268292686,62.80487804878049,52.5,1.5
Ouaddaï,2045,15.5,450.0,4.743902439024391,63.170731707317074,52.0,1.5
Ouaddaï,2046,15.5,450.0,4.695121951219512,63.53658536585366,51.5,1.5
Ouaddaï,2047,15.5,450.0,4.646341463414634,63.90243902439025,51.0,1.5
Ouaddaï,2048,15.5,450.0,4.597560975609756,64.26829268292683,50.5,1.5
Ouaddaï,2049,15.5,450.0,4.548780487804878,64.6341463414634,50.0,1.5
Ouaddaï,2050,15.5,450.0,4.5,65.0,49.5,1.5
Salamat,2009,15.5,450.0,6.5,50.0,70.0,1.5
Salamat,2010,15.5,450.0,6.451219512195122,50.36585365853659,69.5,1.5
Salamat,2011,15.5,450.0,6.402439024390244,50.73170731707317,69.0,1.5
Salamat,2012,15.5,450.0,6.353658536585366,51.09756097560975,68.5,1.5
Salamat,2013,15.5,450.0,6.304878048780488,51.46341463414634,68.0,1.5
Salamat,2014,15.5,450.0,6.2560975609756095,51.829268292682926,67.5,1.5
Salamat,2015,15.5,450.0,6.2073170731707314,52.19512195121951,67.0,1.5
Salamat,2016,15.5,450.0,6.158536585365853,52.5609756097561,66.5,1.5
Salamat,2017,15.5,450.0,6.109756097560975,52.926829268292686,66.0,1.5
Salamat,2018,15.5,450.0,6.060975609756097,53.29268292682927,65.5,1.5
Salamat,2019,15.5,450.0,6.012195121951219,53.65853658536585,65.0,1.5
Salamat,2020,15.5,450.0,5.963414634146341,54.02439024390244,64.5,1.5
Salamat,2021,15.5,450.0,5.914634146341463,54.39024390243903,64.0,1.5
Salamat,2022,15.5,450.0,5.865853658536586,54.75609756097561,63.5,1.5
Salamat,2023,15.5,450.0,5.817073170731708,55.1219512195122,63.0,1.5
Salamat,2024,15.5,450.0,5.7682926829268295,55.48780487804878,62.5,1.5
Salamat,2025,15.5,450.0,5.719512195121951,55.85365853658536,62.0,1.5
Salamat,2026,15.5,450.0,5.670731707317073,56.21951219512195,61.5,1.5
Salamat,2027,15.5,450.0,5.621951219512195,56.58536585365854,61.0,1.5
Salamat,2028,15.5,450.0,5.573170731707317,56.95121951219512,60.5,1.5
Salamat,2029,15.5,450.0,5.524390243902439,57.3170731707317,60.0,1.5
Salamat,2030,15.5,450.0,5.475609756097561,57.68292682926829,59.5,1.5
Salamat,2031,15.5,450.0,5.426829268292683,58.04878048780488,59.0,1.5
Salamat,2032,15.5,450.0,5.378048780487805,58.41463414634146,58.5,1.5
Salamat,2033,15.5,450.0,5.329268292682927,58.78048780487805,58.0,1.5
Salamat,2034,15.5,450.0,5.280487804878049,59.14634146341464,57.5,1.5
Salamat,2035,15.5,450.0,5.2317073170731705,59.51219512195122,57.0,1.5
Salamat,2036,15.5,450.0,5.182926829268292,59.8780487804878,56.5,1.5
Salamat,2037,15.5,450.0,5.134146341463414,60.24390243902439,56.0,1.5
Salamat,2038,15.5,450.0,5.085365853658536,60.609756097560975,55.5,1.5
Salamat,2039,15.5,450.0,5.036585365853659,60.97560975609756,55.0,1.5
Salamat,2040,15.5,450.0,4.987804878048781,61.34146341463415,54.5,1.5
Salamat,2041,15.5,450.0,4.939024390243903,61.70731707317073,54.0,1.5
Salamat,2042,15.5,450.0,4.890243902439025,62.073170731707314,53.5,1.5
Salamat,2043,15.5,450.0,4.841463414634147,62.4390243902439,53.0,1.5
Salamat,2044,15.5,450.0,4.7926829268292686,62.80487804878049,52.5,1.5
Salamat,2045,15.5,450.0,4.743902439024391,63.170731707317074,52.0,1.5
Salamat,2046,15.5,450.0,4.695121951219512,63.53658536585366,51.5,1.5
Salamat,2047,15.5,450.0,4.646341463414634,63.90243902439025,51.0,1.5
Salamat,2048,15.5,450.0,4.597560975609756,64.26829268292683,50.5,1.5
Salamat,2049,15.5,450.0,4.548780487804878,64.6341463414634,50.0,1.5
Salamat,2050,15.5,450.0,4.5,65.0,49.5,1.5
Sila,2009,15.5,450.0,6.5,50.0,70.0,1.5
Sila,2010,15.5,450.0,6.451219512195122,50.36585365853659,69.5,1.5
Sila,2011,15.5,450.0,6.402439024390244,50.73170731707317,69.0,1.5
Sila,2012,15.5,450.0,6.353658536585366,51.09756097560975,68.5,1.5
Sila,2013,15.5,450.0,6.304878048780488,51.46341463414634,68.0,1.5
Sila,2014,15.5,450.0,6.2560975609756095,51.829268292682926,67.5,1.5
Sila,2015,15.5,450.0,6.2073170731707314,52.19512195121951,67.0,1.5
Sila,2016,15.5,450.0,6.158536585365853,52.5609756097561,66.5,1.5
Sila,2017,15.5,450.0,6.109756097560975,52.926829268292686,66.0,1.5
Sila,2018,15.5,450.0,6.060975609756097,53.29268292682927,65.5,1.5
Sila,2019,15.5,450.0,6.012195121951219,53.65853658536585,65.0,1.5
Sila,2020,15.5,450.0,5.963414634146341,54.02439024390244,64.5,1.5
Sila,2021,15.5,450.0,5.914634146341463,54.39024390243903,64.0,1.5
Sila,2022,15.5,450.0,5.865853658536586,54.75609756097561,63.5,1.5
Sila,2023,15.5,450.0,5.817073170731708,55.1219512195122,63.0,1.5
Sila,2024,15.5,450.0,5.7682926829268295,55.48780487804878,62.5,1.5
Sila,2025,15.5,450.0,5.719512195121951,55.85365853658536,62.0,1.5
Sila,2026,15.5,450.0,5.670731707317073,56.21951219512195,61.5,1.5
Sila,2027,15.5,450.0,5.621951219512195,56.58536585365854,61.0,1.5
Sila,2028,15.5,450.0,5.573170731707317,56.95121951219512,60.5,1.5
Sila,2029,15.5,450.0,5.524390243902439,57.3170731707317,60.0,1.5
Sila,2030,15.5,450.0,5.475609756097561,57.68292682926829,59.5,1.5
Sila,2031,15.5,450.0,5.426829268292683,58.04878048780488,59.0,1.5
Sila,2032,15.5,450.0,5.378048780487805,58.41463414634146,58.5,1.5
Sila,2033,15.5,450.0,5.329268292682927,58.78048780487805,58.0,1.5
Sila,2034,15.5,450.0,5.280487804878049,59.14634146341464,57.5,1.5
Sila,2035,15.5,450.0,5.2317073170731705,59.51219512195122,57.0,1.5
Sila,2036,15.5,450.0,5.182926829268292,59.8780487804878,56.5,1.5
Sila,2037,15.5,450.0,5.134146341463414,60.24390243902439,56.0,1.5
Sila,2038,15.5,450.0,5.085365853658536,60.609756097560975,55.5,1.5
Sila,2039,15.5,450.0,5.036585365853659,60.97560975609756,55.0,1.5
Sila,2040,15.5,450.0,4.987804878048781,61.34146341463415,54.5,1.5
Sila,2041,15.5,450.0,4.939024390243903,61.70731707317073,54.0,1.5
Sila,2042,15.5,450.0,4.890243902439025,62.073170731707314,53.5,1.5
Sila,2043,15.5,450.0,4.841463414634147,62.4390243902439,53.0,1.5
Sila,2044,15.5,450.0,4.7926829268292686,62.80487804878049,52.5,1.5
Sila,2045,15.5,450.0,4.743902439024391,63.170731707317074,52.0,1.5
Sila,2046,15.5,450.0,4.695121951219512,63.53658536585366,51.5,1.5
Sila,2047,15.5,450.0,4.646341463414634,63.90243902439025,51.0,1.5
Sila,2048,15.5,450.0,4.597560975609756,64.26829268292683,50.5,1.5
Sila,2049,15.5,450.0,4.548780487804878,64.6341463414634,50.0,1.5
Sila,2050,15.5,450.0,4.5,65.0,49.5,1.5
Tandjilé,2009,15.5,450.0,6.5,50.0,70.0,1.5
Tandjilé,2010,15.5,450.0,6.451219512195122,50.36585365853659,69.5,1.5
Tandjilé,2011,15.5,450.0,6.402439024390244,50.73170731707317,69.0,1.5
Tandjilé,2012,15.5,450.0,6.353658536585366,51.09756097560975,68.5,1.5
Tandjilé,2013,15.5,450.0,6.304878048780488,51.46341463414634,68.0,1.5
Tandjilé,2014,15.5,450.0,6.2560975609756095,51.829268292682926,67.5,1.5
Tandjilé,2015,15.5,450.0,6.2073170731707314,52.19512195121951,67.0,1.5
Tandjilé,2016,15.5,450.0,6.158536585365853,52.5609756097561,66.5,1.5
Tandjilé,2017,15.5,450.0,6.109756097560975,52.926829268292686,66.0,1.5
Tandjilé,2018,15.5,450.0,6.060975609756097,53.29268292682927,65.5,1.5
Tandjilé,2019,15.5,450.0,6.012195121951219,53.65853658536585,65.0,1.5
Tandjilé,2020,15.5,450.0,5.963414634146341,54.02439024390244,64.5,1.5
Tandjilé,2021,15.5,450.0,5.914634146341463,54.39024390243903,64.0,1.5
Tandjilé,2022,15.5,450.0,5.865853658536586,54.75609756097561,63.5,1.5
Tandjilé,2023,15.5,450.0,5.817073170731708,55.1219512195122,63.0,1.5
Tandjilé,2024,15.5,450.0,5.7682926829268295,55.48780487804878,62.5,1.5
Tandjilé,2025,15.5,450.0,5.719512195121951,55.85365853658536,62.0,1.5
Tandjilé,2026,15.5,450.0,5.670731707317073,56.21951219512195,61.5,1.5
Tandjilé,2027,15.5,450.0,5.621951219512195,56.58536585365854,61.0,1.5
Tandjilé,2028,15.5,450.0,5.573170731707317,56.95121951219512,60.5,1.5
Tandjilé,2029,15.5,450.0,5.524390243902439,57.3170731707317,60.0,1.5
Tandjilé,2030,15.5,450.0,5.475609756097561,57.68292682926829,59.5,1.5
Tandjilé,2031,15.5,450.0,5.426829268292683,58.04878048780488,59.0,1.5
Tandjilé,2032,15.5,450.0,5.378048780487805,58.41463414634146,58.5,1.5
Tandjilé,2033,15.5,450.0,5.329268292682927,58.78048780487805,58.0,1.5
Tandjilé,2034,15.5,450.0,5.280487804878049,59.14634146341464,57.5,1.5
Tandjilé,2035,15.5,450.0,5.2317073170731705,59.51219512195122,57.0,1.5
Tandjilé,2036,15.5,450.0,5.182926829268292,59.8780487804878,56.5,1.5
Tandjilé,2037,15.5,450.0,5.134146341463414,60.24390243902439,56.0,1.5
Tandjilé,2038,15.5,450.0,5.085365853658536,60.609756097560975,55.5,1.5
Tandjilé,2039,15.5,450.0,5.036585365853659,60.97560975609756,55.0,1.5
Tandjilé,2040,15.5,450.0,4.987804878048781,61.34146341463415,54.5,1.5
Tandjilé,2041,15.5,450.0,4.939024390243903,61.70731707317073,54.0,1.5
Tandjilé,2042,15.5,450.0,4.890243902439025,62.073170731707314,53.5,1.5
Tandjilé,2043,15.5,450.0,4.841463414634147,62.4390243902439,53.0,1.5
Tandjilé,2044,15.5,450.0,4.7926829268292686,62.80487804878049,52.5,1.5
Tandjilé,2045,15.5,450.0,4.743902439024391,63.170731707317074,52.0,1.5
Tandjilé,2046,15.5,450.0,4.695121951219512,63.53658536585366,51.5,1.5
Tandjilé,2047,15.5,450.0,4.646341463414634,63.90243902439025,51.0,1.5
Tandjilé,2048,15.5,450.0,4.597560975609756,64.26829268292683,50.5,1.5
Tandjilé,2049,15.5,450.0,4.548780487804878,64.6341463414634,50.0,1.5
Tandjilé,2050,15.5,450.0,4.5,65.0,49.5,1.5
Tibesti,2009,15.5,450.0,6.5,50.0,70.0,1.5
Tibesti,2010,15.5,450.0,6.451219512195122,50.36585365853659,69.5,1.5
Tibesti,2011,15.5,450.0,6.402439024390244,50.73170731707317,69.0,1.5
Tibesti,2012,15.5,450.0,6.353658536585366,51.09756097560975,68.5,1.5
Tibesti,2013,15.5,450.0,6.304878048780488,51.46341463414634,68.0,1.5
Tibesti,2014,15.5,450.0,6.2560975609756095,51.829268292682926,67.5,1.5
Tibesti,2015,15.5,450.0,6.2073170731707314,52.19512195121951,67.0,1.5
Tibesti,2016,15.5,450.0,6.158536585365853,52.5609756097561,66.5,1.5
Tibesti,2017,15.5,450.0,6.109756097560975,52.926829268292686,66.0,1.5
Tibesti,2018,15.5,450.0,6.060975609756097,53.29268292682927,65.5,1.5
Tibesti,2019,15.5,450.0,6.012195121951219,53.65853658536585,65.0,1.5
Tibesti,2020,15.5,450.0,5.963414634146341,54.02439024390244,64.5,1.5
Tibesti,2021,15.5,450.0,5.914634146341463,54.39024390243903,64.0,1.5
Tibesti,2022,15.5,450.0,5.865853658536586,54.75609756097561,63.5,1.5
Tibesti,2023,15.5,450.0,5.817073170731708,55.1219512195122,63.0,1.5
Tibesti,2024,15.5,450.0,5.7682926829268295,55.48780487804878,62.5,1.5
Tibesti,2025,15.5,450.0,5.719512195121951,55.85365853658536,62.0,1.5
Tibesti,2026,15.5,450.0,5.670731707317073,56.21951219512195,61.5,1.5
Tibesti,2027,15.5,450.0,5.621951219512195,56.58536585365854,61.0,1.5
Tibesti,2028,15.5,450.0,5.573170731707317,56.95121951219512,60.5,1.5
Tibesti,2029,15.5,450.0,5.524390243902439,57.3170731707317,60.0,1.5
Tibesti,2030,15.5,450.0,5.475609756097561,57.68292682926829,59.5,1.5
Tibesti,2031,15.5,450.0,5.426829268292683,58.04878048780488,59.0,1.5
Tibesti,2032,15.5,450.0,5.378048780487805,58.41463414634146,58.5,1.5
Tibesti,2033,15.5,450.0,5.329268292682927,58.78048780487805,58.0,1.5
Tibesti,2034,15.5,450.0,5.280487804878049,59.14634146341464,57.5,1.5
Tibesti,2035,15.5,450.0,5.2317073170731705,59.51219512195122,57.0,1.5
Tibesti,2036,15.5,450.0,5.182926829268292,59.8780487804878,56.5,1.5
Tibesti,2037,15.5,450.0,5.134146341463414,60.24390243902439,56.0,1.5
Tibesti,2038,15.5,450.0,5.085365853658536,60.609756097560975,55.5,1.5
Tibesti,2039,15.5,450.0,5.036585365853659,60.97560975609756,55.0,1.5
Tibesti,2040,15.5,450.0,4.987804878048781,61.34146341463415,54.5,1.5
Tibesti,2041,15.5,450.0,4.939024390243903,61.70731707317073,54.0,1.5
Tibesti,2042,15.5,450.0,4.890243902439025,62.073170731707314,53.5,1.5
Tibesti,2043,15.5,450.0,4.841463414634147,62.4390243902439,53.0,1.5
Tibesti,2044,15.5,450.0,4.7926829268292686,62.80487804878049,52.5,1.5
Tibesti,2045,15.5,450.0,4.743902439024391,63.170731707317074,52.0,1.5
Tibesti,2046,15.5,450.0,4.695121951219512,63.53658536585366,51.5,1.5
Tibesti,2047,15.5,450.0,4.646341463414634,63.90243902439025,51.0,1.5
Tibesti,2048,15.5,450.0,4.597560975609756,64.26829268292683,50.5,1.5
Tibesti,2049,15.5,450.0,4.548780487804878,64.6341463414634,50.0,1.5
Tibesti,2050,15.5,450.0,4.5,65.0,49.5,1.5
Wadi Fira,2009,15.5,450.0,6.5,50.0,70.0,1.5
Wadi Fira,2010,15.5,450.0,6.451219512195122,50.36585365853659,69.5,1.5
Wadi Fira,2011,15.5,450.0,6.402439024390244,50.73170731707317,69.0,1.5
Wadi Fira,2012,15.5,450.0,6.353658536585366,51.09756097560975,68.5,1.5
Wadi Fira,2013,15.5,450.0,6.304878048780488,51.46341463414634,68.0,1.5
Wadi Fira,2014,15.5,450.0,6.2560975609756095,51.829268292682926,67.5,1.5
Wadi Fira,2015,15.5,450.0,6.2073170731707314,52.19512195121951,67.0,1.5
Wadi Fira,2016,15.5,450.0,6.158536585365853,52.5609756097561,66.5,1.5
Wadi Fira,2017,15.5,450.0,6.109756097560975,52.926829268292686,66.0,1.5
Wadi Fira,2018,15.5,450.0,6.060975609756097,53.29268292682927,65.5,1.5
Wadi Fira,2019,15.5,450.0,6.012195121951219,53.65853658536585,65.0,1.5
Wadi Fira,2020,15.5,450.0,5.963414634146341,54.02439024390244,64.5,1.5
Wadi Fira,2021,15.5,450.0,5.914634146341463,54.39024390243903,64.0,1.5
Wadi Fira,2022,15.5,450.0,5.865853658536586,54.75609756097561,63.5,1.5
Wadi Fira,2023,15.5,450.0,5.817073170731708,55.1219512195122,63.0,1.5
Wadi Fira,2024,15.5,450.0,5.7682926829268295,55.48780487804878,62.5,1.5
Wadi Fira,2025,15.5,450.0,5.719512195121951,55.85365853658536,62.0,1.5
Wadi Fira,2026,15.5,450.0,5.670731707317073,56.21951219512195,61.5,1.5
Wadi Fira,2027,15.5,450.0,5.621951219512195,56.58536585365854,61.0,1.5
Wadi Fira,2028,15.5,450.0,5.573170731707317,56.95121951219512,60.5,1.5
Wadi Fira,2029,15.5,450.0,5.524390243902439,57.3170731707317,60.0,1.5
Wadi Fira,2030,15.5,450.0,5.475609756097561,57.68292682926829,59.5,1.5
Wadi Fira,2031,15.5,450.0,5.426829268292683,58.04878048780488,59.0,1.5
Wadi Fira,2032,15.5,450.0,5.378048780487805,58.41463414634146,58.5,1.5
Wadi Fira,2033,15.5,450.0,5.329268292682927,58.78048780487805,58.0,1.5
Wadi Fira,2034,15.5,450.0,5.280487804878049,59.14634146341464,57.5,1.5
Wadi Fira,2035,15.5,450.0,5.2317073170731705,59.51219512195122,57.0,1.5
Wadi Fira,2036,15.5,450.0,5.182926829268292,59.8780487804878,56.5,1.5
Wadi Fira,2037,15.5,450.0,5.134146341463414,60.24390243902439,56.0,1.5
Wadi Fira,2038,15.5,450.0,5.085365853658536,60.609756097560975,55.5,1.5
Wadi Fira,2039,15.5,450.0,5.036585365853659,60.97560975609756,55.0,1.5
Wadi Fira,2040,15.5,450.0,4.987804878048781,61.34146341463415,54.5,1.5
Wadi Fira,2041,15.5,450.0,4.939024390243903,61.70731707317073,54.0,1.5
Wadi Fira,2042,15.5,450.0,4.890243902439025,62.073170731707314,53.5,1.5
Wadi Fira,2043,15.5,450.0,4.841463414634147,62.4390243902439,53.0,1.5
Wadi Fira,2044,15.5,450.0,4.7926829268292686,62.80487804878049,52.5,1.5
Wadi Fira,2045,15.5,450.0,4.743902439024391,63.170731707317074,52.0,1.5
Wadi Fira,2046,15.5,450.0,4.695121951219512,63.53658536585366,51.5,1.5
Wadi Fira,2047,15.5,450.0,4.646341463414634,63.90243902439025,51.0,1.5
Wadi Fira,2048,15.5,450.0,4.597560975609756,64.26829268292683,50.5,1.5
Wadi Fira,2049,15.5,450.0,4.548780487804878,64.6341463414634,50.0,1.5
Wadi Fira,2050,15.5,450.0,4.5,65.0,49.5,1.5
N'Djamena,2009,15.5,450.0,6.5,50.0,70.0,1.5
N'Djamena,2010,15.5,450.0,6.451219512195122,50.36585365853659,69.5,1.5
N'Djamena,2011,15.5,450.0,6.402439024390244,50.73170731707317,69.0,1.5
N'Djamena,2012,15.5,450.0,6.353658536585366,51.09756097560975,68.5,1.5
N'Djamena,2013,15.5,450.0,6.304878048780488,51.46341463414634,68.0,1.5
N'Djamena,2014,15.5,450.0,6.2560975609756095,51.829268292682926,67.5,1.5
N'Djamena,2015,15.5,450.0,6.2073170731707314,52.19512195121951,67.0,1.5
N'Djamena,2016,15.5,450.0,6.158536585365853,52.5609756097561,66.5,1.5
N'Djamena,2017,15.5,450.0,6.109756097560975,52.926829268292686,66.0,1.5
N'Djamena,2018,15.5,450.0,6.060975609756097,53.29268292682927,65.5,1.5
N'Djamena,2019,15.5,450.0,6.012195121951219,53.65853658536585,65.0,1.5
N'Djamena,2020,15.5,450.0,5.963414634146341,54.02439024390244,64.5,1.5
N'Djamena,2021,15.5,450.0,5.914634146341463,54.39024390243903,64.0,1.5
N'Djamena,2022,15.5,450.0,5.865853658536586,54.75609756097561,63.5,1.5
N'Djamena,2023,15.5,450.0,5.817073170731708,55.1219512195122,63.0,1.5
N'Djamena,2024,15.5,450.0,5.7682926829268295,55.48780487804878,62.5,1.5
N'Djamena,2025,15.5,450.0,5.719512195121951,55.85365853658536,62.0,1.5
N'Djamena,2026,15.5,450.0,5.670731707317073,56.21951219512195,61.5,1.5
N'Djamena,2027,15.5,450.0,5.621951219512195,56.58536585365854,61.0,1.5
N'Djamena,2028,15.5,450.0,5.573170731707317,56.95121951219512,60.5,1.5
N'Djamena,2029,15.5,450.0,5.524390243902439,57.3170731707317,60.0,1.5
N'Djamena,2030,15.5,450.0,5.475609756097561,57.68292682926829,59.5,1.5
N'Djamena,2031,15.5,450.0,5.426829268292683,58.04878048780488,59.0,1.5
N'Djamena,2032,15.5,450.0,5.378048780487805,58.41463414634146,58.5,1.5
N'Djamena,2033,15.5,450.0,5.329268292682927,58.78048780487805,58.0,1.5
N'Djamena,2034,15.5,450.0,5.280487804878049,59.14634146341464,57.5,1.5
N'Djamena,2035,15.5,450.0,5.2317073170731705,120.0,57.0,1.5
N'Djamena,2036,15.5,450.0,5.182926829268292,59.8780487804878,56.5,1.5
N'Djamena,2037,15.5,450.0,5.134146341463414,60.24390243902439,56.0,1.5
N'Djamena,2038,15.5,450.0,5.085365853658536,60.609756097560975,55.5,1.5
N'Djamena,2039,15.5,450.0,5.036585365853659,60.97560975609756,55.0,1.5
N'Djamena,2040,15.5,450.0,4.987804878048781,61.34146341463415,54.5,1.5
N'Djamena,2041,15.5,450.0,4.939024390243903,61.70731707317073,54.0,1.5
N'Djamena,2042,15.5,450.0,4.890243902439025,62.073170731707314,53.5,1.5
N'Djamena,2043,15.5,450.0,4.841463414634147,62.4390243902439,53.0,1.5
N'Djamena,2044,15.5,450.0,4.7926829268292686,62.80487804878049,52.5,1.5
N'Djamena,2045,15.5,450.0,4.743902439024391,63.170731707317074,52.0,1.5
N'Djamena,2046,15.5,450.0,4.695121951219512,63.53658536585366,51.5,1.5
N'Djamena,2047,15.5,450.0,4.646341463414634,63.90243902439025,51.0,1.5
N'Djamena,2048,15.5,450.0,4.597560975609756,64.26829268292683,50.5,1.5
N'Djamena,2049,15.5,450.0,4.548780487804878,64.6341463414634,50.0,1.5
N'Djamena,2050,15.5,450.0,4.5,65.0,49.5,1.5
Tchad,2009,15.5,450.0,6.5,50.0,70.0,1.5
Tchad,2010,15.5,450.0,6.451219512195122,50.36585365853659,69.5,1.5
Tchad,2011,15.5,450.0,6.402439024390244,50.73170731707317,69.0,1.5
Tchad,2012,15.5,450.0,6.353658536585366,51.09756097560975,68.5,1.5
Tchad,2013,15.5,450.0,6.304878048780488,51.46341463414634,68.0,1.5
Tchad,2014,15.5,450.0,6.2560975609756095,51.829268292682926,67.5,1.5
Tchad,2015,15.5,450.0,6.2073170731707314,52.19512195121951,67.0,1.5
Tchad,2016,15.5,450.0,6.158536585365853,52.5609756097561,66.5,1.5
Tchad,2017,15.5,450.0,6.109756097560975,52.926829268292686,66.0,1.5
Tchad,2018,15.5,450.0,6.060975609756097,53.29268292682927,65.5,1.5
Tchad,2019,15.5,450.0,6.012195121951219,53.65853658536585,65.0,1.5
Tchad,2020,15.5,450.0,5.963414634146341,54.02439024390244,64.5,1.5
Tchad,2021,15.5,450.0,5.914634146341463,54.39024390243903,64.0,1.5
Tchad,2022,15.5,450.0,5.865853658536586,54.75609756097561,63.5,1.5
Tchad,2023,15.5,450.0,5.817073170731708,55.1219512195122,63.0,1.5
Tchad,2024,15.5,450.0,15.0,55.48780487804878,62.5,1.5
Tchad,2025,15.5,450.0,5.719512195121951,55.85365853658536,62.0,1.5
Tchad,2026,15.5,450.0,5.670731707317073,56.21951219512195,61.5,1.5
Tchad,2027,15.5,450.0,5.621951219512195,56.58536585365854,61.0,1.5
Tchad,2028,15.5,450.0,5.573170731707317,56.95121951219512,60.5,1.5
Tchad,2029,15.5,450.0,5.524390243902439,57.3170731707317,60.0,1.5
Tchad,2030,15.5,450.0,5.475609756097561,57.68292682926829,59.5,1.5
Tchad,2031,15.5,450.0,5.426829268292683,58.04878048780488,59.0,1.5
Tchad,2032,15.5,450.0,5.378048780487805,58.41463414634146,58.5,1.5
Tchad,2033,15.5,450.0,5.329268292682927,58.78048780487805,58.0,1.5
Tchad,2034,15.5,450.0,5.280487804878049,59.14634146341464,57.5,1.5
Tchad,2035,15.5,450.0,5.2317073170731705,59.51219512195122,57.0,1.5
Tchad,2036,15.5,450.0,5.182926829268292,59.8780487804878,56.5,1.5
Tchad,2037,15.5,450.0,5.134146341463414,60.24390243902439,56.0,1.5
Tchad,2038,15.5,450.0,5.085365853658536,60.609756097560975,55.5,1.5
Tchad,2039,15.5,450.0,5.036585365853659,60.97560975609756,55.0,1.5
Tchad,2040,15.5,450.0,4.987804878048781,61.34146341463415,54.5,1.5
Tchad,2041,15.5,450.0,4.939024390243903,61.70731707317073,54.0,1.5
Tchad,2042,15.5,450.0,4.890243902439025,62.073170731707314,53.5,1.5
Tchad,2043,15.5,450.0,4.841463414634147,62.4390243902439,53.0,1.5
Tchad,2044,15.5,450.0,4.7926829268292686,62.80487804878049,52.5,1.5
Tchad,2045,15.5,450.0,4.743902439024391,63.170731707317074,52.0,1.5
Tchad,2046,15.5,450.0,4.695121951219512,63.53658536585366,51.5,1.5
Tchad,2047,15.5,450.0,4.646341463414634,63.90243902439025,51.0,1.5
Tchad,2048,15.5,450.0,4.597560975609756,64.26829268292683,50.5,1.5
Tchad,2049,15.5,450.0,4.548780487804878,64.6341463414634,50.0,1.5
Tchad,2050,15.5,450.0,4.5,65.0,49.5,1.5
